county,date,deviation,label
Sonoma,2021-09-01,0.28118552805295843,Red
Stanislaus,2021-09-01,0.23023955400589474,Red
Sutter,2021-09-01,0.25136220995081976,Red
Tehama,2021-09-01,0.28715116499979243,Red
Trinity,2021-09-01,0.4428840976652901,Red
Tulare,2021-09-01,0.18324708382307756,Red
Tuolumne,2021-09-01,0.3104057310317434,Red
Ventura,2021-09-01,0.22957738348479576,Red
Yolo,2021-09-01,1.185956597926175,Red
Yuba,2021-09-01,0.4611825612462075,Red
Alameda,2021-10-01,0.1777579180820216,Yellow
Alpine,2021-10-01,-0.12357191094836274,Green
Amador,2021-10-01,0.24138509456384422,Red
Butte,2021-10-01,0.47907263996306615,Red
Calaveras,2021-10-01,0.29275226873238785,Red
Colusa,2021-10-01,0.1774667700776918,Red
Contra Costa,2021-10-01,0.11570301693019952,Green
Del Norte,2021-10-01,0.7985660884203337,Red
El Dorado,2021-10-01,0.10944414748807917,Green
Fresno,2021-10-01,0.4578328342383501,Red
Glenn,2021-10-01,0.29512529374106267,Red
Humboldt,2021-10-01,0.3512602044783318,Red
Imperial,2021-10-01,0.6081632931737511,Red
Inyo,2021-10-01,0.40971516084659215,Red
Kern,2021-10-01,0.324648160112538,Red
Kings,2021-10-01,0.6009039449845786,Red
Lake,2021-10-01,0.49561061903108095,Red
Lassen,2021-10-01,0.484226830662956,Red
Los Angeles,2021-10-01,0.22292135420968007,Red
Madera,2021-10-01,0.32759485361236995,Red
Marin,2021-10-01,-0.026707842894924186,Green
Mariposa,2021-10-01,0.37247021607300035,Red
Mendocino,2021-10-01,0.23523934811957836,Red
Merced,2021-10-01,0.5397833659725202,Red
Modoc,2021-10-01,0.45867567474597115,Red
Mono,2021-10-01,-0.18449432705720242,Green
Monterey,2021-10-01,0.21231842917028487,Yellow
Napa,2021-10-01,0.07087130786362271,Green
Nevada,2021-10-01,0.2185873842217324,Red
Orange,2021-10-01,0.1696073171732345,Red
Placer,2021-10-01,-0.30806891016562554,Green
Plumas,2021-10-01,0.4714224080864962,Red
Riverside,2021-10-01,0.5260457890042195,Red
Sacramento,2021-10-01,0.5388708688022634,Red
San Benito,2021-10-01,-0.07136476691957723,Green
San Bernardino,2021-10-01,0.41682670634130364,Red
San Diego,2021-10-01,0.14778335879456062,Red
San Francisco,2021-10-01,0.054125934707039115,Green
San Joaquin,2021-10-01,0.26624081453294074,Red
San Luis Obispo,2021-10-01,-0.19571392933572382,Green
San Mateo,2021-10-01,0.09739013828605803,Green
Santa Barbara,2021-10-01,0.1303823339843726,Green
Santa Clara,2021-10-01,-0.05353402678804403,Green
Santa Cruz,2021-10-01,0.3338950823069195,Red
Shasta,2021-10-01,0.6295907840297785,Red
Sierra,2021-10-01,0.296313920874545,Red
Siskiyou,2021-10-01,0.3522492819005019,Red
Solano,2021-10-01,0.2267090988680892,Red
Sonoma,2021-10-01,0.06225173855498745,Green
Stanislaus,2021-10-01,0.3724490023687943,Red
Sutter,2021-10-01,0.5226581843714351,Red
Tehama,2021-10-01,0.41939499920046813,Red
Trinity,2021-10-01,0.40509353102079554,Red
Tulare,2021-10-01,0.4803705083375787,Red
Tuolumne,2021-10-01,0.5069208350133586,Red
Ventura,2021-10-01,0.022887459669851926,Green
Yolo,2021-10-01,0.810799741174984,Red
Yuba,2021-10-01,0.6133889865743213,Red
Alameda,2021-11-01,-0.03470588591679303,Green
Alpine,2021-11-01,-0.08372597829917583,Green
Amador,2021-11-01,0.13576687461124098,Red
Butte,2021-11-01,0.10680944006335494,Green
Calaveras,2021-11-01,-0.022871638231690302,Green
Colusa,2021-11-01,-0.10758959321242904,Green
Contra Costa,2021-11-01,-0.19736343712149748,Green
Del Norte,2021-11-01,0.31446610717557866,Red
El Dorado,2021-11-01,-0.17197788335558997,Green
Fresno,2021-11-01,0.13866159028435782,Green
Glenn,2021-11-01,0.025800023188928836,Green
Humboldt,2021-11-01,0.16602272338459031,Green
Imperial,2021-11-01,0.3276100733942156,Red
Inyo,2021-11-01,0.09973119278019037,Green
Kern,2021-11-01,0.21636966739881217,Red
Kings,2021-11-01,0.1622434526745118,Red
Lake,2021-11-01,0.1968089940244576,Red
Lassen,2021-11-01,0.07927573739140793,Green
Los Angeles,2021-11-01,-0.13349807152799018,Green
Madera,2021-11-01,0.028064626940620122,Green
Marin,2021-11-01,-0.1958023153135738,Green
Mariposa,2021-11-01,0.12718374746885802,Green
Mendocino,2021-11-01,0.16988137522529118,Yellow
Merced,2021-11-01,0.21774387829097772,Red
Modoc,2021-11-01,0.517891304855218,Red
Mono,2021-11-01,-0.19614182230743682,Green
Monterey,2021-11-01,0.27114149682602307,Red
Napa,2021-11-01,-0.28204446013575524,Green
Nevada,2021-11-01,-0.21425551951023536,Green
Orange,2021-11-01,-0.08095547670034847,Green
Placer,2021-11-01,-0.33784441178721414,Green
Plumas,2021-11-01,-0.030475706958466568,Green
Riverside,2021-11-01,0.1500457715288089,Yellow
Sacramento,2021-11-01,0.0633673107718045,Green
San Benito,2021-11-01,0.03633704021822036,Green
San Bernardino,2021-11-01,-0.05940650464948886,Green
San Diego,2021-11-01,0.0027308356736037665,Green
San Francisco,2021-11-01,-0.09959526044840837,Green
San Joaquin,2021-11-01,-0.046645520199817936,Green
San Luis Obispo,2021-11-01,-0.17568804347974037,Green
San Mateo,2021-11-01,-0.2337237418005569,Green
Santa Barbara,2021-11-01,0.17660176461573093,Yellow
Santa Clara,2021-11-01,-0.17346223245346992,Green
Santa Cruz,2021-11-01,0.3834433022331107,Red
Shasta,2021-11-01,0.2780596834689538,Red
Sierra,2021-11-01,-0.07172601850146296,Green
Siskiyou,2021-11-01,0.08156419529935008,Green
Solano,2021-11-01,-0.0613668858264306,Green
Sonoma,2021-11-01,-0.2078539228414412,Green
Stanislaus,2021-11-01,-0.056824395311112406,Green
Sutter,2021-11-01,-0.16201392314352686,Green
Tehama,2021-11-01,0.12698777341245757,Yellow
Trinity,2021-11-01,0.09702804663614477,Green
Tulare,2021-11-01,-0.046625974644468444,Green
Tuolumne,2021-11-01,-0.03768080445883511,Green
Ventura,2021-11-01,-0.192824974554678,Green
Yolo,2021-11-01,0.14567980284588464,Green
Yuba,2021-11-01,0.02254567177893582,Green
Alameda,2021-12-01,0.06300320764838725,Green
Alpine,2021-12-01,-0.0497359515115545,Green
Amador,2021-12-01,-0.1308659823116727,Green
Butte,2021-12-01,0.07837678038522763,Green
Calaveras,2021-12-01,-0.0826850566906465,Green
Colusa,2021-12-01,0.03960922602888397,Green
Contra Costa,2021-12-01,-0.0950089160849675,Green
Del Norte,2021-12-01,0.07581534824299313,Green
El Dorado,2021-12-01,-0.3292669289746514,Green
Fresno,2021-12-01,0.08489562699657648,Green
Glenn,2021-12-01,0.032207072045864864,Green
Humboldt,2021-12-01,0.059553454149531275,Green
Imperial,2021-12-01,0.2648596794566383,Red
Inyo,2021-12-01,0.10322402242055251,Green
Kern,2021-12-01,-0.14702147677250194,Green
Kings,2021-12-01,0.19752395608930864,Red
Lake,2021-12-01,0.3764366288752923,Red
Lassen,2021-12-01,0.07730651752027859,Green
Los Angeles,2021-12-01,-0.1002641027530593,Green
Madera,2021-12-01,0.02825177815444508,Green
Marin,2021-12-01,-0.02198408502711405,Green
Mariposa,2021-12-01,0.17723248178591636,Yellow
Mendocino,2021-12-01,0.2161109734146021,Red
Merced,2021-12-01,0.17262672524073402,Red
Modoc,2021-12-01,0.0673335602419858,Green
Mono,2021-12-01,-0.2643627922757192,Green
Monterey,2021-12-01,0.5193388875609752,Red
Napa,2021-12-01,-0.13247046605496193,Green
Nevada,2021-12-01,-0.19789230236872277,Green
Orange,2021-12-01,-0.17811289698653232,Green
Placer,2021-12-01,-0.27151704622978795,Green
Plumas,2021-12-01,-0.07533081993338861,Green
Riverside,2021-12-01,0.18959700076738928,Red
Sacramento,2021-12-01,-0.034020417597764,Green
San Benito,2021-12-01,0.12984760176307633,Yellow
San Bernardino,2021-12-01,-0.04058433094013561,Green
San Diego,2021-12-01,0.08230261928580639,Yellow
San Francisco,2021-12-01,0.05013493540958484,Green
San Joaquin,2021-12-01,-0.05569734425346544,Green
San Luis Obispo,2021-12-01,-0.1117118804475824,Green
San Mateo,2021-12-01,0.14056329799679815,Green
Santa Barbara,2021-12-01,0.2405267197160173,Red
Santa Clara,2021-12-01,-0.14367207711779947,Green
Santa Cruz,2021-12-01,0.23173097181186894,Red
Shasta,2021-12-01,0.26384102910005663,Red
Sierra,2021-12-01,-0.08379478029534648,Green
Siskiyou,2021-12-01,0.010232985974049287,Green
Solano,2021-12-01,-0.07689540144619714,Green
Sonoma,2021-12-01,0.02817691170445715,Green
Stanislaus,2021-12-01,0.020606134738743793,Green
Sutter,2021-12-01,-0.008002505181014015,Green
Tehama,2021-12-01,0.06105526492463494,Green
Trinity,2021-12-01,0.31049226329278634,Red
Tulare,2021-12-01,0.2857045972728729,Red
Tuolumne,2021-12-01,0.12266551048405827,Green
Ventura,2021-12-01,-0.20110726192966866,Green
Yolo,2021-12-01,0.1482580515323791,Green
Yuba,2021-12-01,0.2424468745959471,Red
Alameda,2022-01-01,0.3336375875864785,Red
Alpine,2022-01-01,-0.021454022444447076,Green
Amador,2022-01-01,0.06579686041076546,Green
Butte,2022-01-01,0.36968431990585654,Red
Calaveras,2022-01-01,0.3142426374378477,Red
Colusa,2022-01-01,0.16824204389546185,Red
Contra Costa,2022-01-01,0.17857250731092777,Yellow
Del Norte,2022-01-01,0.26347160131117003,Red
El Dorado,2022-01-01,0.08852489031292325,Green
Fresno,2022-01-01,0.19937911747175446,Red
Glenn,2022-01-01,0.3006156695998527,Red
Humboldt,2022-01-01,0.4030187903190188,Red
Imperial,2022-01-01,0.2859779695198423,Red
Inyo,2022-01-01,0.3090349624309518,Red
Kern,2022-01-01,0.2739883896878787,Red
Kings,2022-01-01,0.3708895337214511,Red
Lake,2022-01-01,0.17863092504376585,Red
Lassen,2022-01-01,0.09712332277705735,Green
Los Angeles,2022-01-01,0.3038305819685804,Red
Madera,2022-01-01,0.20456872365922663,Red
Marin,2022-01-01,0.24907892948024116,Red
Mariposa,2022-01-01,0.17519208833787142,Yellow
Mendocino,2022-01-01,0.350239396002929,Red
Merced,2022-01-01,0.3029978909867147,Red
Modoc,2022-01-01,0.24941298282902558,Red
Mono,2022-01-01,-0.12513122935426926,Green
Monterey,2022-01-01,0.5793389457841243,Red
Napa,2022-01-01,0.25769831585669906,Red
Nevada,2022-01-01,0.16364416980339386,Red
Orange,2022-01-01,0.23582480159287997,Red
Placer,2022-01-01,-0.07430588572036015,Green
Plumas,2022-01-01,0.43831838469847695,Red
Riverside,2022-01-01,0.3933467025487586,Red
Sacramento,2022-01-01,0.04316451334103501,Green
San Benito,2022-01-01,0.07407531992790492,Green
San Bernardino,2022-01-01,0.39073807616158357,Red
San Diego,2022-01-01,0.16985347497475442,Red
San Francisco,2022-01-01,0.2732964513670047,Red
San Joaquin,2022-01-01,0.13540575747372227,Green
San Luis Obispo,2022-01-01,0.06269141438233233,Green
San Mateo,2022-01-01,0.2627958479030066,Red
Santa Barbara,2022-01-01,0.34432368729353224,Red
Santa Clara,2022-01-01,0.1527750538995545,Red
Santa Cruz,2022-01-01,0.21298521232870982,Yellow
Shasta,2022-01-01,0.3177511175683679,Red
Sierra,2022-01-01,0.3396633210457224,Red
Siskiyou,2022-01-01,-0.026544864970281693,Green
Solano,2022-01-01,0.2128530173027534,Red
Sonoma,2022-01-01,0.11490621205392708,Green
Stanislaus,2022-01-01,0.11922058116812494,Yellow
Sutter,2022-01-01,0.10203932557595521,Green
Tehama,2022-01-01,0.16677226873540354,Red
Trinity,2022-01-01,0.6835205397447346,Red
Tulare,2022-01-01,0.023610748622354617,Green
Tuolumne,2022-01-01,0.22271707999435256,Red
Ventura,2022-01-01,0.14016497182396412,Red
Yolo,2022-01-01,0.20471944333998715,Green
Yuba,2022-01-01,0.29948952093911235,Red
Alameda,2022-02-01,0.11725597516284682,Green
Alpine,2022-02-01,0.02544459741714529,Green
Amador,2022-02-01,-0.11145221681205518,Green
Butte,2022-02-01,0.41296094148563983,Red
Calaveras,2022-02-01,0.014862200418774204,Green
Colusa,2022-02-01,0.004457592420834498,Green
Contra Costa,2022-02-01,-0.22438813690158596,Green
Del Norte,2022-02-01,0.20802320494247456,Red
El Dorado,2022-02-01,-0.11828181274842776,Green
Fresno,2022-02-01,0.0797835739047476,Green
Glenn,2022-02-01,0.29237759318498857,Red
Humboldt,2022-02-01,0.4380711376390722,Red
Imperial,2022-02-01,0.45047936887152135,Red
Inyo,2022-02-01,-0.18649194248385453,Green
Kern,2022-02-01,0.43460423481647714,Red
Kings,2022-02-01,0.13586822602764598,Yellow
Lake,2022-02-01,0.08205530261028172,Green
Lassen,2022-02-01,0.21442367544264163,Red
Los Angeles,2022-02-01,-0.05050323622740759,Green
Madera,2022-02-01,0.06390163563650812,Green
Marin,2022-02-01,-0.11107173762355438,Green
Mariposa,2022-02-01,0.005339343585658003,Green
Mendocino,2022-02-01,0.1959078818662249,Red
Merced,2022-02-01,0.18454263721675532,Red
Modoc,2022-02-01,0.33352160013655274,Red
Mono,2022-02-01,-0.1672076527778288,Green
Monterey,2022-02-01,0.05057588742135036,Green
Napa,2022-02-01,-0.14516078319154774,Green
Nevada,2022-02-01,-0.2301444228221414,Green
Orange,2022-02-01,-0.15176590611423746,Green
Placer,2022-02-01,-0.26882560397629884,Green
Plumas,2022-02-01,0.21361443551098658,Yellow
Riverside,2022-02-01,0.16037204357754276,Yellow
Sacramento,2022-02-01,-0.042724546319433475,Green
San Benito,2022-02-01,-0.15816485912936049,Green
San Bernardino,2022-02-01,0.03931112709338425,Green
San Diego,2022-02-01,-0.011674819348036767,Green
San Francisco,2022-02-01,-0.0465588509082495,Green
San Joaquin,2022-02-01,-0.13966008121304335,Green
San Luis Obispo,2022-02-01,-0.18423857137062405,Green
San Mateo,2022-02-01,-0.04499367580405216,Green
Santa Barbara,2022-02-01,0.10356366397127313,Green
Santa Clara,2022-02-01,-0.316953578571908,Green
Santa Cruz,2022-02-01,-0.08155342409348876,Green
Shasta,2022-02-01,0.25818610902089834,Red
Sierra,2022-02-01,-0.21682628287348915,Green
Siskiyou,2022-02-01,0.06854556999175947,Green
Solano,2022-02-01,-0.0880351630987179,Green
Sonoma,2022-02-01,-0.2016021145239551,Green
Stanislaus,2022-02-01,0.3099188546337953,Red
Sutter,2022-02-01,0.01341115423438839,Green
Tehama,2022-02-01,0.1986462205564704,Red
Trinity,2022-02-01,0.31994419238624044,Red
Tulare,2022-02-01,0.21987351808353492,Red
Tuolumne,2022-02-01,0.11166975685626097,Green
Ventura,2022-02-01,-0.20422722177363833,Green
Yolo,2022-02-01,0.11615730724390727,Green
Yuba,2022-02-01,-0.024092666723285014,Green
Alameda,2022-03-01,0.17647824507693952,Green
Alpine,2022-03-01,-0.14153915601777337,Green
Amador,2022-03-01,-0.048420934686558795,Green
Butte,2022-03-01,0.28323767268230254,Red
Calaveras,2022-03-01,0.008086919421285576,Green
Colusa,2022-03-01,-0.027491506627983123,Green
Contra Costa,2022-03-01,0.07030037283157302,Green
Del Norte,2022-03-01,0.41381243319616445,Red
El Dorado,2022-03-01,0.03657931299380787,Green
Fresno,2022-03-01,0.21630499906889675,Red
Glenn,2022-03-01,0.16451642839775724,Yellow
Humboldt,2022-03-01,0.17146499522729006,Yellow
Imperial,2022-03-01,0.34658530701564927,Red
Inyo,2022-03-01,0.23530504587653445,Red
Kern,2022-03-01,0.6763066083565688,Red
Kings,2022-03-01,0.23328022206127086,Red
Lake,2022-03-01,0.14100193924212823,Yellow
Lassen,2022-03-01,0.1795636342242632,Red
Los Angeles,2022-03-01,0.0877332885800696,Green
Madera,2022-03-01,0.2789431587252916,Red
Marin,2022-03-01,0.094342183822889,Red
Mariposa,2022-03-01,0.42171036369016335,Red
Mendocino,2022-03-01,0.3067769018507743,Red
Merced,2022-03-01,0.3849503230037899,Red
Modoc,2022-03-01,0.4468472768791937,Red
Mono,2022-03-01,-0.10444426188252298,Green
Monterey,2022-03-01,0.2462166988904191,Red
Napa,2022-03-01,0.022143984521529,Green
Nevada,2022-03-01,-0.06474031150795052,Green
Orange,2022-03-01,0.06348593420901019,Green
Placer,2022-03-01,-0.12395766544371264,Green
Plumas,2022-03-01,0.16068484320164841,Green
Riverside,2022-03-01,0.12893702705757748,Green
Sacramento,2022-03-01,0.21164998307369653,Red
San Benito,2022-03-01,-0.11377220728656688,Green
San Bernardino,2022-03-01,0.22024810332146635,Red
San Diego,2022-03-01,0.0915588612916637,Yellow
San Francisco,2022-03-01,0.1781294231962345,Yellow
San Joaquin,2022-03-01,0.04315345099523895,Green
San Luis Obispo,2022-03-01,-0.13138945294487264,Green
San Mateo,2022-03-01,0.47083620270854665,Red
Santa Barbara,2022-03-01,0.18390972168867822,Yellow
Santa Clara,2022-03-01,-0.004744811422536877,Green
Santa Cruz,2022-03-01,0.08322137841665318,Green
Shasta,2022-03-01,0.48230388001921587,Red
Sierra,2022-03-01,0.17557826780296004,Yellow
Siskiyou,2022-03-01,-0.03165720712511067,Green
Solano,2022-03-01,0.11087076882887292,Green
Sonoma,2022-03-01,0.22221768409453585,Red
Stanislaus,2022-03-01,0.12569125687058008,Yellow
Sutter,2022-03-01,0.06277194153441798,Green
Tehama,2022-03-01,0.34734389698480095,Red
Trinity,2022-03-01,0.4768125800644639,Red
Tulare,2022-03-01,0.345370966137254,Red
Tuolumne,2022-03-01,0.03336901331287163,Green
Ventura,2022-03-01,-0.06852790806261325,Green
Yolo,2022-03-01,0.11444425168689205,Green
Yuba,2022-03-01,0.15927945197046353,Red
Alameda,2022-04-01,0.07178194600453609,Green
Alpine,2022-04-01,-0.2718938541980618,Green
Amador,2022-04-01,-0.07807759368005097,Green
Butte,2022-04-01,0.05530396187825907,Green
Calaveras,2022-04-01,-0.04646138228230124,Green
Colusa,2022-04-01,0.13918257565451944,Yellow
Contra Costa,2022-04-01,-0.03948754837477946,Green
Del Norte,2022-04-01,-0.06205242539781986,Green
El Dorado,2022-04-01,-0.15159534351052315,Green
Fresno,2022-04-01,0.14199554470387118,Green
Glenn,2022-04-01,-0.029653080806353323,Green
Humboldt,2022-04-01,0.03855880068829083,Green
Imperial,2022-04-01,0.23374436137303956,Yellow
Inyo,2022-04-01,0.07722881255602723,Green
Kern,2022-04-01,0.20263305897859077,Red
Kings,2022-04-01,0.02416474944815374,Green
Lake,2022-04-01,0.1467525743046019,Yellow
Lassen,2022-04-01,-0.15004199891733935,Green
Los Angeles,2022-04-01,0.048724586965656985,Green
Madera,2022-04-01,0.0554636175151589,Green
Marin,2022-04-01,0.02930545683023745,Green
Mariposa,2022-04-01,-0.021792149634047762,Green
Mendocino,2022-04-01,0.029097258310065884,Green
Merced,2022-04-01,0.05082804271309888,Green
Modoc,2022-04-01,0.29748150830786874,Red
Mono,2022-04-01,0.04820332955615308,Green
Monterey,2022-04-01,-0.21982582301570075,Green
Napa,2022-04-01,-0.009928164862868986,Green
Nevada,2022-04-01,-0.14828403331294124,Green
Orange,2022-04-01,0.019284564001912967,Green
Placer,2022-04-01,-0.05442611585115624,Green
Plumas,2022-04-01,0.029182750002324148,Green
Riverside,2022-04-01,0.16486079708883747,Yellow
Sacramento,2022-04-01,0.19875925434579678,Red
San Benito,2022-04-01,-0.2521971277549179,Green
San Bernardino,2022-04-01,0.14955201179577526,Green
San Diego,2022-04-01,0.04192067602112513,Green
San Francisco,2022-04-01,0.0455966233496906,Green
San Joaquin,2022-04-01,-0.07138246179004173,Green
San Luis Obispo,2022-04-01,-0.12278351011266515,Green
San Mateo,2022-04-01,0.12521933910852,Green
Santa Barbara,2022-04-01,0.15549283603353298,Green
Santa Clara,2022-04-01,-0.06711600459702481,Green
Santa Cruz,2022-04-01,-0.07958796511160014,Green
Shasta,2022-04-01,0.02933039538996367,Green
Sierra,2022-04-01,0.11062331142365837,Green
Siskiyou,2022-04-01,-0.058790279671748956,Green
Solano,2022-04-01,0.054595289799380615,Green
Sonoma,2022-04-01,0.11246958238098569,Green
Stanislaus,2022-04-01,-0.13272154779618928,Green
Sutter,2022-04-01,-0.056045125263490085,Green
Tehama,2022-04-01,-0.022983108445742764,Green
Trinity,2022-04-01,-0.05323019108920499,Green
Tulare,2022-04-01,0.03998627030348295,Green
Tuolumne,2022-04-01,-0.001868480325749106,Green
Ventura,2022-04-01,-0.05479098220155338,Green
Yolo,2022-04-01,-0.00654619593325985,Green
Yuba,2022-04-01,0.11377888083642478,Green
Alameda,2022-05-01,0.05693843214262844,Green
Alpine,2022-05-01,-0.2972711549631658,Green
Amador,2022-05-01,-0.07279874473497353,Green
Butte,2022-05-01,-0.11364002055109944,Green
Calaveras,2022-05-01,0.033980276920925284,Green
Colusa,2022-05-01,0.25585070588930015,Red
Contra Costa,2022-05-01,0.01285104028319925,Green
Del Norte,2022-05-01,0.23695401771042227,Red
El Dorado,2022-05-01,0.038015885976318574,Green
Fresno,2022-05-01,0.0777785659681003,Green
Glenn,2022-05-01,-0.20518129111030103,Green
Humboldt,2022-05-01,0.02493610036505199,Green
Imperial,2022-05-01,0.09530072423475197,Green
Inyo,2022-05-01,-0.0839025299117265,Green
Kern,2022-05-01,0.06894084307552129,Green
Kings,2022-05-01,0.039207917263896434,Green
Lake,2022-05-01,0.07176903172489339,Green
Lassen,2022-05-01,0.0830354552808537,Green
Los Angeles,2022-05-01,0.06812697393125063,Green
Madera,2022-05-01,-0.03574940170412233,Green
Marin,2022-05-01,-0.07348698457214008,Green
Mariposa,2022-05-01,-0.06825541842573782,Green
Mendocino,2022-05-01,0.09608413412214198,Green
Merced,2022-05-01,0.12486389193008114,Yellow
Modoc,2022-05-01,0.2257902473417324,Red
Mono,2022-05-01,0.26165074352436507,Red
Monterey,2022-05-01,-0.12206473495666956,Green
Napa,2022-05-01,-0.010598791995092888,Green
Nevada,2022-05-01,-0.08482746631060513,Green
Orange,2022-05-01,0.37911569275739576,Red
Placer,2022-05-01,-0.03783593359678751,Green
Plumas,2022-05-01,0.06037365626862009,Green
Riverside,2022-05-01,0.2702744881761221,Red
Sacramento,2022-05-01,0.059847157261319894,Green
San Benito,2022-05-01,-0.06663471338451621,Green
San Bernardino,2022-05-01,0.17771326327881462,Yellow
San Diego,2022-05-01,0.06987639391757673,Green
San Francisco,2022-05-01,0.022553106659102942,Green
San Joaquin,2022-05-01,-0.15323464834459913,Green
San Luis Obispo,2022-05-01,-0.23578359696140622,Green
San Mateo,2022-05-01,0.13137967470594236,Green
Santa Barbara,2022-05-01,-0.08980457507881774,Green
Santa Clara,2022-05-01,-0.05902463665961259,Green
Santa Cruz,2022-05-01,-0.13644301084071017,Green
Shasta,2022-05-01,0.08914404498896132,Green
Sierra,2022-05-01,0.024961909838776792,Green
Siskiyou,2022-05-01,-0.061138264390331556,Green
Solano,2022-05-01,-9.548414832431203e-05,Green
Sonoma,2022-05-01,-0.020603370193365,Green
Stanislaus,2022-05-01,-0.013360667417379497,Green
Sutter,2022-05-01,0.09586373121383507,Green
Tehama,2022-05-01,0.18576166232344357,Red
Trinity,2022-05-01,0.019085756465878758,Green
Tulare,2022-05-01,0.032339054748748056,Green
Tuolumne,2022-05-01,0.0006120663898666484,Green
Ventura,2022-05-01,0.006112659591946218,Green
Yolo,2022-05-01,-0.11168560289425264,Green
Yuba,2022-05-01,0.06666439994445439,Green
Alameda,2022-06-01,0.1457073187557523,Green
Alpine,2022-06-01,-0.4296542069651161,Green
Amador,2022-06-01,-0.06826868429945572,Green
Butte,2022-06-01,0.08573338733805189,Green
Calaveras,2022-06-01,0.07458588387496345,Green
Colusa,2022-06-01,0.2573701424463305,Red
Contra Costa,2022-06-01,-0.05428690578213638,Green
Del Norte,2022-06-01,0.049437528223637596,Green
El Dorado,2022-06-01,0.0738970709635563,Green
Fresno,2022-06-01,0.10961051008779979,Green
Glenn,2022-06-01,-0.174658220387847,Green
Humboldt,2022-06-01,0.05213005362251139,Green
Imperial,2022-06-01,0.25555236942210224,Red
Inyo,2022-06-01,0.17198224804091533,Red
Kern,2022-06-01,0.0037468413980636566,Green
Kings,2022-06-01,0.10300720827915048,Green
Lake,2022-06-01,0.1843438925403384,Red
Lassen,2022-06-01,-0.11122301205669718,Green
Los Angeles,2022-06-01,-0.022593502523577,Green
Madera,2022-06-01,0.09877281944969779,Green
Marin,2022-06-01,0.00421617323423916,Green
Mariposa,2022-06-01,0.2323318778849746,Red
Mendocino,2022-06-01,0.1757864733425849,Red
Merced,2022-06-01,0.1233147195356464,Yellow
Modoc,2022-06-01,0.04230717477228888,Green
Mono,2022-06-01,-0.2036498189129964,Green
Monterey,2022-06-01,0.08091409528732119,Green
Napa,2022-06-01,-0.06935108156835239,Green
Nevada,2022-06-01,-0.05942982117040675,Green
Orange,2022-06-01,0.3545552579731025,Red
Placer,2022-06-01,-0.00990804148808752,Green
Plumas,2022-06-01,-0.22623828316968517,Green
Riverside,2022-06-01,0.3661436188033556,Red
Sacramento,2022-06-01,0.08118600737950579,Green
San Benito,2022-06-01,0.3994835362818301,Red
San Bernardino,2022-06-01,0.12609680314168356,Green
San Diego,2022-06-01,0.025969986331641538,Green
San Francisco,2022-06-01,0.0014991567203240918,Green
San Joaquin,2022-06-01,-0.0535015583194447,Green
San Luis Obispo,2022-06-01,0.11926211802736546,Green
San Mateo,2022-06-01,0.07374568625094144,Green
Santa Barbara,2022-06-01,0.15901721999898868,Green
Santa Clara,2022-06-01,-0.054890509829030106,Green
Santa Cruz,2022-06-01,0.012084187347231165,Green
Shasta,2022-06-01,0.16056419024068708,Green
Sierra,2022-06-01,-0.000270313409603686,Green
Siskiyou,2022-06-01,-0.1782680572208375,Green
Solano,2022-06-01,0.005357249765038956,Green
Sonoma,2022-06-01,-0.015765502008774617,Green
Stanislaus,2022-06-01,0.10396542480760382,Green
Sutter,2022-06-01,0.055990867704043316,Green
Tehama,2022-06-01,0.15414637195191755,Red
Trinity,2022-06-01,0.2823333357917388,Red
Tulare,2022-06-01,0.01650927773176845,Green
Tuolumne,2022-06-01,-0.08611857863808195,Green
Ventura,2022-06-01,0.06479910536287509,Green
Yolo,2022-06-01,0.12004847745384557,Green
Yuba,2022-06-01,0.13004339499481102,Green
Alameda,2022-07-01,0.13259158964439302,Green
Alpine,2022-07-01,-0.6029483739155383,Green
Amador,2022-07-01,0.026980862759437167,Green
Butte,2022-07-01,0.2783032568565979,Red
Calaveras,2022-07-01,-0.006510570585677685,Green
Colusa,2022-07-01,0.1474832332973657,Yellow
Contra Costa,2022-07-01,0.004660794615272849,Green
Del Norte,2022-07-01,0.03772672689186047,Green
El Dorado,2022-07-01,-0.10008282182104757,Green
Fresno,2022-07-01,0.059835510837531386,Green
Glenn,2022-07-01,0.25158449819848355,Red
Humboldt,2022-07-01,0.1577448853097025,Green
Imperial,2022-07-01,0.15603480799109695,Green
Inyo,2022-07-01,0.01900747945323838,Green
Kern,2022-07-01,-0.10338548549207612,Green
Kings,2022-07-01,0.02462995482041179,Green
Lake,2022-07-01,0.02989715692833557,Green
Lassen,2022-07-01,0.10275116067031835,Yellow
Los Angeles,2022-07-01,-0.034595462349370484,Green
Madera,2022-07-01,0.0640092317416003,Green
Marin,2022-07-01,0.007921007956278162,Green
Mariposa,2022-07-01,0.020800916728576167,Green
Mendocino,2022-07-01,0.075033823974693,Green
Merced,2022-07-01,0.06556249423356547,Green
Modoc,2022-07-01,0.032721824948056,Green
Mono,2022-07-01,-0.12866459954805592,Green
Monterey,2022-07-01,0.0936182286198894,Green
Napa,2022-07-01,-0.014929317674573483,Green
Nevada,2022-07-01,-0.16204191090836403,Green
Orange,2022-07-01,0.044092194480929006,Green
Placer,2022-07-01,-0.05847496112065977,Green
Plumas,2022-07-01,0.06815860704759386,Green
